"","Especie","top.freq","bottom.freq","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf"
"Pheucticus_197","Pheucticus",4.2102,3.0328,0.0732829869999989,3.6354098137017,0.247832190285295,3.70364418604651,3.51197441860465,3.7720976744186,0.260123255813954,0.0366439909297052,0.0219863945578231,0.0513015873015873,0.0293151927437642,3.37148077558502,17.567475447041,0.90638477378398,0.93604386291933,0.84841590494402,0.660108940603986,3.68413529829545,3.05771484375,4.17744140625,1.1197265625,1.84615384615385,3.48837890625,4.17744140625,9.40276219909009,3.76135888287402
"Zenaida_200","Zenaida",0.999,0.4638,0.195421297999999,0.708437847118319,0.106503630829652,0.721107692307692,0.649061538461538,0.741692307692308,0.0926307692307693,0.0882539682539683,0.0630385487528345,0.126077097505669,0.0630385487528345,3.16732845810969,14.1369465884565,0.891044518863492,0.919786803203527,0.819570989517476,0.620508594176231,0.537393851902174,0.47373046875,0.73212890625,0.2583984375,8.66666666666667,0.47373046875,0.47373046875,0,0.388954078494095
"Pheucticus_202","Pheucticus",3.568,2.2121,0.146565972999994,3.07026176248628,0.284569716559875,3.17081717171717,2.89689797979798,3.27353686868687,0.376638888888889,0.0764625850340136,0.0509750566893424,0.11469387755102,0.063718820861678,2.33561941558952,8.45862301806754,0.895838655022391,0.947735547938053,0.849018138581734,0.557311808442157,2.78365589488636,2.28251953125,3.48837890625,1.205859375,8.78571428571429,2.28251953125,2.88544921875,4.11370849016929,3.3289992925689
"Pheucticus_204","Pheucticus",3.6036,2.3905,0.242240984000006,3.12581017860309,0.229430229285751,3.16473105802048,2.924595221843,3.31792116040956,0.393325938566553,0.149073783359498,0.093171114599686,0.186342229199372,0.093171114599686,2.31602383850914,9.18911396035124,0.895457631404918,0.90334021550443,0.808902889728405,0.484209776310339,3.08068359375,2.45478515625,3.57451171875,1.1197265625,6.46153846153846,3.48837890625,3.14384765625,-1.42226655585246,3.41547121062992
"Pheucticus_206","Pheucticus",3.6393,2.2835,0.118067034000006,2.98866054864883,0.298335873011113,2.9614,2.8088725,3.1139275,0.305055,0.0590362811791383,0.0327979339884102,0.0918342151675485,0.0590362811791383,2.18816596863485,8.80154931886555,0.922191360805395,0.962965978820046,0.888038906417358,0.634404375547985,3.1761474609375,2.71318359375,3.57451171875,0.861328125,4.3,3.57451171875,2.97158203125,-5.10667260007538,2.9831116203248
"Mimus_216","Mimus",3.0328,1.2488,0.175064913,2.090540719544,0.301968559496163,2.07790256410256,1.84346666666667,2.36951794871795,0.526051282051282,0.100032393909945,0.0437641723356009,0.131292517006803,0.0875283446712018,1.71728754969068,5.73122575445165,0.885097932324189,0.928655177308902,0.821950777278262,0.418345341240595,2.205615234375,1.76572265625,2.54091796875,0.7751953125,3.11111111111111,2.36865234375,2.54091796875,0.984009999765059,2.46428011195866
"Mimus_221","Mimus",2.3905,1.4985,0.185243106000001,1.89251344928162,0.198806860563002,1.81205151515152,1.74717878787879,2.02829393939394,0.281115151515151,0.12136288998358,0.0830377668308703,0.153300492610837,0.0702627257799672,2.05129905841318,6.77248760270254,0.913110158027144,0.925449136427526,0.845037007209422,0.613307698026866,1.78805338541667,1.50732421875,2.36865234375,0.861328125,8,1.50732421875,1.50732421875,0,1.77250476747047
"Mimus_223","Mimus",3.6036,1.6769,0.122138311,2.8064473447535,0.326988394430223,2.84111872340426,2.54596468085106,3.09527914893617,0.549314468085106,0.096437522377372,0.0707208497434061,0.109295858694355,0.0385750089509488,1.25335912094021,4.24178397523481,0.893894325790141,0.930267201527996,0.831560572914549,0.41433913662217,2.889755859375,2.36865234375,3.22998046875,0.861328125,2.2,2.36865234375,2.54091796875,1.41041433756195,2.46428011195866
"Thryomanes_225","Thryomanes",7.7425,4.2459,1.40459057699999,5.01220790708461,0.545368060688768,4.91588586845856,4.64034439014457,5.23699492974954,0.596650539604968,0.699363086936309,0.405513050408448,0.987336122733612,0.581823072325164,2.29730768598062,9.11380215483828,0.902357053220573,0.862067443973123,0.777892638420978,0.313625672392529,4.83750870204208,4.26357421875,6.58916015625,2.3255859375,11.2962962962963,5.46943359375,4.69423828125,-0.551901262327779,4.97196573572835
"Zenaida_226","Zenaida",0.9633,0.6066,0.123789586000001,0.725275611508169,0.0684410238561042,0.720095454545455,0.679561363636364,0.760629545454545,0.0810681818181818,0.0586358754027927,0.0390905836018618,0.0912113617376775,0.0521207781358157,0.716089311001107,2.06965048387172,0.889935644911468,0.947356236019738,0.843086082863126,0.576042941898408,0.709462376644737,0.64599609375,0.90439453125,0.2583984375,5,0.64599609375,0.90439453125,2.08740044982458,0.734841750738189
"Zenaida_227","Zenaida",1.1061,0.4638,0.244700346000002,0.71196994772919,0.121980205294633,0.709264968152866,0.64789872611465,0.762449044585987,0.114550318471338,0.0856428571428571,0.0428214285714286,0.140698979591837,0.0978775510204082,2.11202318855423,7.18039456784534,0.890041392343834,0.901415585036336,0.802297182386172,0.532832068042395,0.700807883522727,0.47373046875,1.07666015625,0.6029296875,5,0.47373046875,1.07666015625,2.46395110328122,0.734841750738189
"Mimus_232","Mimus",4.9951,2.89,0.138183724000001,3.64783444136704,0.504757507548862,3.52878896551724,3.30376103448276,3.93529103448276,0.63153,0.0723831119749487,0.0460619803476946,0.0921239606953893,0.0460619803476946,2.04248320400141,7.38470134691152,0.932644331705508,0.947768837717682,0.883931234264513,0.660450148489843,3.64889914772727,2.97158203125,4.52197265625,1.550390625,5.55555555555556,3.40224609375,3.40224609375,0,3.58841504675197
"Mimus_234","Mimus",5.459,2.4976,0.123789587000005,3.61432472178643,0.604865156809925,3.48473333333333,3.2015393442623,3.9621174863388,0.760578142076503,0.0651509726697697,0.0390905836018618,0.0846962644707006,0.0456056808688388,1.99406323375841,6.99926776372857,0.922963512211539,0.952466975914361,0.879092265355423,0.575107882439006,3.234287109375,2.54091796875,4.60810546875,2.0671875,5.16666666666667,2.62705078125,2.62705078125,0,3.50194312869094
"Mimus_236","Mimus",4.1388,2.0694,0.178487310999998,2.86978158880579,0.492154900851263,2.7872406504065,2.43392845528455,3.34244552845528,0.908517073170732,0.114737609329446,0.0637431162941367,0.146609167476514,0.0828660511823777,1.44329624100249,4.60823571519342,0.928527194308115,0.930302287341146,0.863810972723296,0.592898890600042,2.47711588541667,2.11025390625,3.48837890625,1.378125,5.5625,2.11025390625,2.54091796875,2.41285534577864,2.72369586614173
"Mimus_237","Mimus",5.2806,2.7473,0.10363779299999,3.85027730675241,0.642251579383325,3.7335465648855,3.37579045801527,4.42972061068702,1.05393015267176,0.0690854119425548,0.0414512471655329,0.0898110355253212,0.0483597883597884,1.03805525402609,3.44338900762868,0.948563583032255,0.949348145115236,0.900517078075533,0.692696469019794,3.66602783203125,2.79931640625,4.86650390625,2.0671875,3.66666666666667,3.31611328125,2.79931640625,-4.98656773789123,3.50194312869094
"Zenaida_238","Zenaida",1.0347,0.4995,0.152577863000005,0.693715994457995,0.0931445048067496,0.684507407407407,0.664685185185185,0.710937037037037,0.0462518518518518,0.0635770975056689,0.0381462585034014,0.0953656462585034,0.057219387755102,3.18005683554839,12.5941490249877,0.815963249402628,0.941190632438988,0.767976966752231,0.469517590100295,0.65977734375,0.55986328125,0.99052734375,0.4306640625,6.4,0.55986328125,0.55986328125,0,0.388954078494095
"Mimus_239","Mimus",5.4233,4.2459,0.060455379000004,4.77968010280594,0.149026987234447,4.77655915492958,4.69364366197183,4.87605774647887,0.182414084507042,0.0302267573696145,0.0151133786848073,0.0453401360544218,0.0302267573696145,1.48280699470416,4.03849597465381,0.801705606262213,0.902303720815189,0.723381951528792,0.29289106428804,4.79951171875,4.69423828125,5.03876953125,0.34453125,1.25,4.69423828125,4.95263671875,4.27420093586682,4.71254998154528
"Mimus_241","Mimus",3.8534,2.3905,0.210154415000005,3.29736254822574,0.261494916904618,3.36258990228013,3.27681726384365,3.38641563517915,0.109598371335505,0.129803921568627,0.0927170868347339,0.160709617180205,0.0679925303454715,6.28385345339385,48.1259801975095,0.81126337717681,0.912467970049489,0.740251846948017,0.416140083552479,3.1390625,2.45478515625,3.40224609375,0.9474609375,2.72727272727273,3.40224609375,2.88544921875,-2.45912927882094,3.41547121062992
"Zenaida_243","Zenaida",0.9277,0.3211,0.236063862999998,0.575552065259057,0.127991820409086,0.55864965034965,0.524713986013986,0.626520979020979,0.101806993006993,0.118027210884354,0.0683315431435732,0.192570712495525,0.124239169351951,4.43425321423946,26.0838029743561,0.878295050191897,0.90735041308637,0.796921376603332,0.582064130040546,0.48603515625,0.38759765625,0.73212890625,0.34453125,5.5,0.38759765625,0.55986328125,0.729741616572636,0.216010242372047
"Mimus_245","Mimus",5.0308,2.8187,0.126668414999997,3.60616066411326,0.518785213461692,3.49813071428571,3.26902035714286,3.94055071428571,0.671530357142857,0.08,0.06,0.1,0.04,1.19433728586518,3.86304356001475,0.937393999107641,0.944265903744986,0.885149191732504,0.646688675026311,3.43992919921875,2.88544921875,4.60810546875,1.72265625,3,4.60810546875,3.05771484375,-12.2397570459852,3.41547121062992
"Mimus_247","Mimus",3.2825,2.0337,0.112274276000008,2.71681888763108,0.182846099773604,2.72946,2.67594,2.80082,0.12488,0.0726583966920101,0.0462371615312792,0.0924743230625583,0.0462371615312792,2.2567593911388,7.06805092209207,0.834863272525471,0.952650932913576,0.795333275426671,0.408658058947793,2.7083984375,2.45478515625,2.97158203125,0.516796875,2.33333333333333,2.88544921875,2.71318359375,-1.53432853131903,2.72369586614173
"Mimus_249","Mimus",6.1369,4.2459,0.0921224829999971,5.17704819711142,0.385861852543173,5.18053218390805,4.9088367816092,5.48483103448276,0.575994252873564,0.0425222396650968,0.035435199720914,0.0566963195534624,0.0212611198325484,1.14784363891713,5.0096289074925,0.939780998451468,0.913030946592827,0.858049134606096,0.671249137146007,5.17412109375,4.52197265625,5.55556640625,1.03359375,3.83333333333334,4.60810546875,5.29716796875,7.47985157977148,5.57726916215551
"Mimus_252","Mimus",5.3163,1.784,0.161214346000008,2.88979497414715,0.824259751668999,2.6593151142355,2.31167223198594,3.19319525483304,0.8815230228471,0.103169160997732,0.0515845804988662,0.135409523809524,0.0838249433106576,2.98185763549359,11.4109114751905,0.881496628633855,0.938537102799764,0.827317291965777,0.497467191119286,3.33599008413462,2.28251953125,4.86650390625,2.583984375,3.16666666666667,4.78037109375,2.62705078125,-13.3568777588806,2.72369586614173
"Zenaida_254","Zenaida",1.1417,0.3925,0.138183725000005,0.674019779990445,0.137155207304743,0.690725242718447,0.588892233009709,0.734367961165049,0.14547572815534,0.0723831119749487,0.0460619803476946,0.0987042436022028,0.0526422632545082,3.49022399956771,17.0758937786082,0.850126982565843,0.954080414837494,0.811089504190966,0.492309717824597,0.665571732954546,0.47373046875,0.90439453125,0.4306640625,7.6,0.81826171875,0.47373046875,-2.49328385090204,0.734841750738189
"Mimus_257","Mimus",2.1765,1.3201,0.0793899020000008,1.77660908900802,0.132811337992373,1.7802552238806,1.74190895522388,1.81860149253731,0.0766925373134327,0.0433024118738404,0.0288682745825603,0.0577365491651206,0.0288682745825603,2.22727713873735,6.71819349936683,0.810198657802024,0.923974124676459,0.748602595656667,0.428987467033545,1.76572265625,1.50732421875,2.11025390625,0.6029296875,1.85714285714286,1.50732421875,1.76572265625,3.25480232360026,1.77250476747047
"Mimus_272","Mimus",3.6036,1.7483,0.0575765520000004,2.80958197746855,0.376182486389513,2.88598396226415,2.67595,3.07851509433962,0.402565094339623,0.0328992549400713,0.0164496274700356,0.0411240686750891,0.0246744412050534,1.47582226025493,4.52713996771805,0.903599458042909,0.88628557321571,0.800847163628965,0.585885614593019,2.8100830078125,2.19638671875,3.14384765625,0.9474609375,1.54545454545455,2.28251953125,3.05771484375,13.4637328143581,3.06958353838583
"Mimus_282","Mimus",3.3182,2.1408,0.0590159650000004,2.75019261447005,0.273300698388745,2.7892231884058,2.53326666666667,2.9939884057971,0.460721739130434,0.0295124716553288,0.0221343537414966,0.0442687074829932,0.0221343537414966,1.13490437366232,4.15240742233549,0.939668775775894,0.906753050710122,0.852047529091838,0.720273166200394,2.88544921875,2.54091796875,3.05771484375,0.516796875,2.66666666666667,2.88544921875,2.88544921875,0,2.9831116203248
"Mimus_283","Mimus",3.6036,1.8197,0.0705312770000006,2.64498841044053,0.413354447038311,2.7045144,2.247836,2.9899384,0.7421024,0.0352607709750567,0.021156462585034,0.0564172335600907,0.0352607709750567,1.65344230297674,5.59101455723443,0.921481870673458,0.937193651451817,0.863606959123109,0.642302411216384,2.61139026988636,2.11025390625,3.48837890625,1.378125,2.3125,3.48837890625,2.36865234375,-15.8756031384486,2.29133627583661
"Mimus_285","Mimus",3.3539,1.784,0.0618947930000076,2.61441577938098,0.390423877387903,2.72270309278351,2.2209824742268,2.94928659793814,0.72830412371134,0.0386763038548753,0.0232057823129252,0.0541468253968254,0.0309410430839002,0.972073271532288,2.89120644182059,0.941400659422319,0.911014029153679,0.857629207788258,0.728084285551905,2.36865234375,1.93798828125,3.05771484375,1.1197265625,3.23076923076923,2.28251953125,1.93798828125,-5.56640119953157,2.9831116203248
"Mimus_286","Mimus",3.7107,2.0337,0.0546977250000111,2.88048043875949,0.346764708085072,2.91827142857143,2.73398571428571,3.10255714285714,0.368571428571428,0.0312666018788468,0.0234499514091351,0.0468999028182702,0.0234499514091351,1.61051795000063,4.61566568582959,0.91385666549319,0.876684060851537,0.801163572540814,0.658581602380215,2.4870849609375,2.11025390625,3.05771484375,0.9474609375,3,2.79931640625,2.19638671875,-11.0229390253411,2.81016778420276
"Mimus_290","Mimus",4.1388,2.7117,0.0529266009999994,3.79099889765256,0.262696032193438,3.872408,3.606016,4.005604,0.399588,0.030242954324587,0.0151214771622935,0.0378036929057337,0.0226822157434402,1.43955183397379,4.39805149926143,0.859757912860607,0.874593643024944,0.75193880512828,0.41733420944491,3.78984375,3.48837890625,4.09130859375,0.6029296875,2,3.57451171875,3.57451171875,0,3.93430271899606
"Mimus_291","Mimus",3.2825,1.784,0.0431824140000003,2.56869811929491,0.2657632885912,2.5566640625,2.3693515625,2.767390625,0.3980390625,0.0259183673469388,0.00863945578231293,0.0345578231292517,0.0259183673469388,1.49066920340869,4.75163818091682,0.871553979708978,0.82854537466295,0.72212201865696,0.493981877200103,2.41171875,1.85185546875,2.79931640625,0.9474609375,1.81818181818182,1.85185546875,2.02412109375,3.9892541672172,2.81016778420276
"Mimus_293","Mimus",4.1032,1.6769,0.0489400689999968,3.09879880313455,0.549011043335114,3.32184915254237,2.56106016949153,3.52746779661017,0.966407627118644,0.0244784580498866,0.00815948601662887,0.0407974300831444,0.0326379440665155,1.4520608608963,4.43449648998427,0.896320881284272,0.863536510260935,0.774005805898227,0.523146678396604,2.87314453125,1.67958984375,3.57451171875,1.894921875,2.18181818181818,3.57451171875,3.22998046875,-7.03986032385902,3.58841504675197
"Mimus_297","Mimus",4.1745,2.0694,0.0719706900000006,3.27379526698019,0.355202931127901,3.37985960264901,3.22650794701987,3.4635059602649,0.236998013245033,0.0431836734693878,0.0215918367346939,0.0503809523809524,0.0287891156462585,2.44314747204232,8.67951811654087,0.841421163317695,0.915303866200335,0.77015604388747,0.377008540917593,3.06554509943182,2.11025390625,3.66064453125,1.550390625,2.88888888888889,2.28251953125,3.14384765625,11.9677625016516,3.41547121062992
"Mimus_304","Mimus",3.2468,1.9267,0.165532587000001,2.44640162769474,0.226069701737215,2.41114036697248,2.27186376146789,2.58069449541284,0.308830733944954,0.0827664399092971,0.0509331937903366,0.127332984475842,0.076399790685505,1.3469621033127,4.14445538343435,0.900079877337041,0.933223260149313,0.839975477523268,0.435626940359313,2.493544921875,1.93798828125,3.22998046875,1.2919921875,4.13333333333333,3.22998046875,2.02412109375,-7.28472500100534,2.55075203001969
"Thryomanes_315","Thryomanes",7.9566,4.2102,1.317058121,5.03728201644138,0.545368855477258,4.96190976895014,4.65667004458857,5.27398321848399,0.61731317389542,0.658537414965986,0.352787900874636,0.940767735665695,0.587979834791059,2.41492149563046,10.2592074448398,0.897507574108739,0.861288042737636,0.77301254184632,0.279860503945984,5.81396484375,4.26357421875,7.45048828125,3.1869140625,7.32432432432432,7.45048828125,4.78037109375,-2.02733436355312,4.53960614542323
"Mimus_318","Mimus",2.2121,1.3915,0.0793899020000008,1.77717828960373,0.135467979499256,1.79548769230769,1.73236461538462,1.82073692307692,0.0883723076923079,0.0505194805194805,0.0288682745825603,0.0577365491651206,0.0288682745825603,3.20096880445472,13.2319116799702,0.810132592325506,0.930957948877079,0.754199376469825,0.475591555545884,1.78138316761364,1.42119140625,2.11025390625,0.6890625,1.875,2.02412109375,1.42119140625,-7.59453875506728,1.8589766855315
"Mimus_320","Mimus",2.2478,1.2131,0.0732829869999989,1.78064409694521,0.192119764592058,1.83392,1.76494,1.861512,0.0965720000000001,0.0513015873015873,0.0366439909297052,0.0659591836734694,0.0293151927437642,3.61919909242211,16.5535506140704,0.80189609180309,0.914414922858553,0.733265752926697,0.492052882376927,1.86908203125,1.50732421875,2.19638671875,0.6890625,1.875,2.11025390625,1.85185546875,-3.52603582465878,1.8589766855315
"Mimus_321","Mimus",4.46,2.4262,0.0732829870000007,3.65871548600988,0.384994694495943,3.70926845637584,3.40897583892617,3.96861208053691,0.559636241610739,0.0586303854875283,0.0439727891156463,0.0659591836734694,0.0219863945578231,0.740433017509297,2.4612142926442,0.920599779928729,0.864508847149586,0.795866654432348,0.589257268267407,3.55102095170455,2.62705078125,4.17744140625,1.550390625,2,2.71318359375,4.09130859375,18.8055243981797,3.76135888287402
"Mimus_327","Mimus",2.2835,1.3915,0.0814255400000015,1.82863268249587,0.122942887198857,1.84988888888889,1.81272222222222,1.86227777777778,0.0495555555555557,0.0475,0.0339285714285714,0.0610714285714286,0.0271428571428571,3.84005807569301,17.6901542750971,0.719234292083058,0.904191948176796,0.650325855754139,0.31992050064606,1.84522986778846,1.59345703125,2.02412109375,0.4306640625,2.2,2.02412109375,1.93798828125,-1.0578107618322,1.8589766855315
"Zenaida_354","Zenaida",0.9277,0.4282,0.128245227000001,0.645264842253775,0.114518631995726,0.67795,0.5608796875,0.693559375,0.1326796875,0.0705396825396825,0.0384761904761905,0.102603174603175,0.0641269841269841,3.69445625518194,18.0061214808788,0.857297856623996,0.955037289934216,0.818751421656593,0.567286590079289,0.620662913602941,0.47373046875,0.90439453125,0.4306640625,5.4,0.47373046875,0.55986328125,0.671625872672824,0.302482160433071
"Mimus_355","Mimus",6.2083,4.6027,0.0936393719999984,5.30217203582075,0.260425948352625,5.309164,5.116492,5.45902,0.342528,0.0468140589569161,0.0267508908325235,0.0668772270813087,0.0401263362487852,1.04673994984194,3.04760687447818,0.895729564918604,0.951187255906831,0.852006546889547,0.491672361562851,5.28568359375,4.60810546875,5.64169921875,1.03359375,5.16666666666667,5.12490234375,4.60810546875,-5.51901261149006,5.49079724409449
"Mimus_359","Mimus",3.2825,2.0337,0.150637251000003,2.56918562458697,0.194565136578957,2.54517659574468,2.48539361702128,2.66474255319149,0.179348936170213,0.0720536330474219,0.0524026422163068,0.104805284432614,0.0524026422163068,3.38320947050856,17.220443476641,0.862308122284373,0.943421700366261,0.81352019496516,0.43590762823802,2.4368408203125,2.11025390625,3.14384765625,1.03359375,10,2.45478515625,2.28251953125,-1.14357918679754,2.55075203001969
"Mimus_360","Mimus",3.2468,1.9267,0.128245227000001,2.63590005930901,0.177542153566744,2.65314556213018,2.59846686390533,2.70001301775148,0.101546153846154,0.0641269841269841,0.0384761904761905,0.0833650793650794,0.0448888888888889,4.61420145248121,26.396749031745,0.791014762854774,0.956086541216651,0.75627856866913,0.343592561525821,2.32331928453947,1.93798828125,3.05771484375,1.1197265625,4.53846153846154,1.93798828125,2.71318359375,6.04463285405542,2.72369586614173
"Zenaida_363","Zenaida",1.0347,0.3568,0.0956750100000008,0.662231767229213,0.152139271494945,0.7063421875,0.56864375,0.73811875,0.169475,0.0546809199870424,0.0341755749919015,0.0751862649821834,0.0410106899902818,3.64533344678731,17.3564596173919,0.85804527159917,0.958320807470228,0.822282637524928,0.564932951077289,0.51392578125,0.38759765625,0.81826171875,0.4306640625,3.4,0.73212890625,0.47373046875,-2.70079342035081,0.216010242372047
"Thryomanes_365","Thryomanes",7.457,4.1032,1.341485783,5.03077880024572,0.537569129711382,4.94649653179191,4.64824842152068,5.28500813694976,0.63675971542908,0.673665943815663,0.404199566289398,0.978280109714919,0.574080543425522,2.10432516900215,8.201952215097,0.914481972645636,0.861566632583951,0.78788715373103,0.389582621825632,4.55978706173781,4.17744140625,5.38330078125,1.205859375,9.28571428571428,4.52197265625,4.34970703125,-0.128414051928867,4.97196573572835
"Mimus_366","Mimus",3.1755,2.0694,0.0956750100000008,2.72950657690949,0.281451511465893,2.81733428571429,2.54344285714286,2.93321142857143,0.389768571428572,0.0478344671201814,0.0205004859086492,0.0683349530288306,0.0478344671201814,3.15199856933696,15.2358815694462,0.935217805702832,0.963752719153382,0.901318703246763,0.750990271411679,2.91990234375,2.54091796875,3.14384765625,0.6029296875,3.28571428571429,3.05771484375,3.14384765625,0.900264473450273,2.9831116203248
"Mimus_368","Mimus",2.9257,2.0337,0.111960118000002,2.53593773548096,0.201864468346755,2.52925555555556,2.42113434343434,2.70044747474747,0.279313131313131,0.0395118047218888,0.0197559023609444,0.0724383086567961,0.0526824062958517,1.4699449325471,4.71729452012186,0.934121439935668,0.960364586383163,0.897097150295462,0.705411334412425,2.3830078125,2.11025390625,2.88544921875,0.7751953125,2.11111111111111,2.45478515625,2.19638671875,-2.30795074278141,2.46428011195866
"Mimus_371","Mimus",3.3539,1.5699,0.142494696,2.36799917411449,0.338135185369384,2.34952204724409,2.1107188976378,2.58130157480315,0.470582677165354,0.0906782106782107,0.0388620902906617,0.116586270871985,0.0777241805813234,1.06993931833745,3.57368792531595,0.926830080514121,0.94851187479575,0.879109337285545,0.578178511383593,1.78444718070652,1.59345703125,2.45478515625,0.861328125,8,1.76572265625,1.93798828125,1.2089265764671,2.03192052165354
